fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality
8.775450835769226,0.43786406916025694,0.4567267781025635,1.9893203458012847,0.07235228818429489,7.270457636858978,16.27045763685898,0.9940060611643301,3.20729542363141,0.6981137291057693,12.662274582115387,8
7.520711479684364,0.36625522229924157,0.3787238885037921,2.733054810707116,0.06607950364722284,15.0,32.66527405353558,0.9959020508822652,3.2849791108030337,0.8058159256691948,11.987238885037922,8
9.233822128249512,0.3553926239168294,0.5267644256499023,2.2460737608317056,0.07501466384748535,6.553926239168295,16.446073760831705,0.9954140112942804,3.1832355743500975,0.7925969649912923,12.143140991334635,8
8.851938182871931,0.31867871509765683,0.40988632739215225,1.8744875151749318,0.0730501309182234,38.428252124490456,77.31662302725886,0.99356348681299,3.1126649210903548,0.6784737211676295,12.3612746661515,8
7.832372767853439,0.35289830994913834,0.4455084502543083,3.4454234693792882,0.0758745727039652,15.0,36.22711734689644,0.9970507453443741,3.338406760203447,0.8503389668362055,12.655084502543083,8
11.936948947608338,0.30792796546127604,0.6868474473804169,2.3243220723234366,0.07365762763097916,6.0,26.51355855353127,0.9982234320560935,2.9359449325455462,0.8407203453872394,10.19368656235755,8
8.535457638683559,0.3445918498835442,0.4951529757569628,3.4107147459240466,0.07718877748253163,13.78316622379744,35.91836997670884,0.9974892852540759,3.286454236131644,0.8545918498835442,12.394388741265814,8
8.626617359902646,0.3301951127160869,0.3843499674556333,1.8694803857756144,0.0710973504524896,37.727254008586016,77.96754984917013,0.9933777223122753,3.138701993966805,0.6879872670263327,12.471431512936483,8
8.481486946650822,0.47215985622407075,0.4175315928867763,2.1607992811203536,0.07357713772228824,7.515427544457648,16.515427544457648,0.9934499794740811,3.2048457245554234,0.7054628263337294,12.809256526674588,8
8.599043673393819,0.41993852186103126,0.3899590145740209,1.7999316909567016,0.0679952183669691,5.997950728701043,12.000683090432986,0.9951605737959638,3.349918029148042,0.6902800670775241,11.698838746263924,8
8.954452772990559,0.4058218890803777,0.4679796100579229,1.8,0.07012671663794334,6.708905545981117,14.835622183924468,0.9947771910051703,3.2507532235626435,0.69,12.267124436784894,8
7.847770454445349,0.371642386357201,0.35776159090480064,1.7462693181746678,0.06423885227222674,4.388079545240032,12.537306818253322,0.9956113377273328,3.285523181809601,0.9102957954838623,10.786578408969351,8
10.465001173218578,0.3409615835853299,0.5354230498488021,2.6361536656586804,0.07180768328293402,5.180768328293402,16.1807683282934,0.9970553853373653,3.15,0.6988074486392185,11.12653782980538,8
8.006379177320083,0.5275890959793238,0.35418389030934433,2.437945479896619,0.07555675342783298,7.911350685566598,16.9113506855666,0.9925512339437638,3.2008864931443344,0.7173405205669979,13.046810411339958,8
11.728301516236769,0.3072759422382399,0.6764150758118385,2.363443465705606,0.07417924620940808,6.0,25.731130685887887,0.9980734667147952,2.9535495595675223,0.847240577617601,10.317570974734418,8
10.7,0.35,0.53,2.6,0.07,5.0,16.0,0.9972,3.15,0.65,11.0,8
10.7,0.35,0.53,2.6,0.07,5.0,16.0,0.9972,3.15,0.65,11.0,8
8.073543377002693,0.3861563599501731,0.3674375733001154,1.7623959555001925,0.06536771688501347,4.87187866500577,12.376040444998077,0.9954758739737984,3.3048751466002306,0.8441765824492115,11.06073124350327,8
5.823232333717944,0.8200665734332756,0.07485996443677112,1.4253673106497664,0.04692791560938225,13.522038638985986,87.28971530180654,0.992507050050942,3.530573919646271,0.8103604219530887,12.844191916570514,8
8.26356007003833,0.3360774861145048,0.39077486114504756,1.9734868751527137,0.06373486875152715,3.607748611450475,13.911622917175713,0.9963646491668703,3.205690055541981,0.9632565624236431,10.303874305725238,8
7.758849867889006,0.35604929137618546,0.42975354311907266,3.2773711266034415,0.07356385299079732,15.0,35.386855633017205,0.996779760941648,3.325802834495258,0.8398356954127151,12.497535431190727,8
9.394049072172898,0.30198364260903443,0.5588098144345794,2.7801635739096557,0.0798214721651869,6.019836426090344,16.980163573909657,0.9963646911615591,3.1511901855654205,0.9154376219992209,11.715869140872275,8
8.311770063378397,0.4741167898594565,0.4003929426288316,2.582354012675679,0.07709805350234239,7.450973248828804,17.0,0.9934617791711217,3.1862743312207202,0.7749026751171196,12.715681274180161,8
8.770823287322164,0.41316706850711343,0.42758112321087627,1.8,0.06902493972393299,6.341646574644329,13.366586298577317,0.9949755108496922,3.302169479549794,0.69,11.973317259715463,8
9.442266819522143,0.34281295325441224,0.4581295325441224,2.276582896448551,0.06676582896448552,4.281295325441224,14.921942988161836,0.9967687771952647,3.178748186982351,0.8117085517757247,10.640647662720612,8
8.9011396541603,0.3798176553343521,0.48683381594351066,2.70022793083206,0.07866970574442747,6.665147127786267,17.0,0.9950530770662328,3.1666286781946567,0.8534852872213733,12.165602989450386,8
9.640928199677802,0.309266469218377,0.5544401184689738,2.7629341231264917,0.0781467061563246,5.814670615632459,16.81467061563246,0.996548263507494,3.15,0.8699610662207642,11.570269430942721,8
7.4495568683327,0.3693047056428843,0.3634764717855785,2.570415699046171,0.06384321586188485,15.0,31.852078495230856,0.9956397953147119,3.2727811774284628,0.7956509811903857,11.834764717855785,8
9.399870933361559,0.30004302221281376,0.5599741866723118,2.799569777871862,0.07999612800084677,6.000430222128138,16.999569777871862,0.9963992342046118,3.150025813327688,0.9199010489105284,11.70034417770251,8
10.7,0.35,0.53,2.6,0.07,5.0,16.0,0.9972,3.15,0.65,11.0,8
9.216604313498733,0.3611318955004225,0.5233208626997465,2.188681044995775,0.07449812940496198,6.611318955004225,16.388681044995774,0.9953118522600924,3.1866791373002537,0.7793966403490282,12.18905516400338,8
10.7,0.35,0.53,2.6,0.07,5.0,16.0,0.9972,3.15,0.65,11.0,8
11.945464857975757,0.30795457768117424,0.6872732428987879,2.3227253391295455,0.07363633785506062,6.0,26.545493217409092,0.9982295528666701,2.9352264026082953,0.8404542231882576,10.188630240576893,8
7.775513749581688,0.33328864999760965,0.3628864999760965,1.8479892498924342,0.06247989249892434,3.328864999760965,13.493297499641447,0.9961973189998565,3.216845400009561,1.026005375053783,10.164432499880483,8
8.90389275585362,0.4228791784837442,0.47385236744714954,1.9143958924187208,0.07181711351727657,7.163422703455315,16.163422703455314,0.9942490304631565,3.208365772965447,0.6949026811036594,12.59805362207319,8
7.898639087048895,0.3529940084924316,0.4549646220809104,3.582308131635631,0.07782308131635632,15.258573460710007,37.108873036088426,0.9972574034246303,3.351497004246216,0.8583669044586736,12.798639087048896,8
7.226888342899579,0.3773111657100422,0.3086555828550211,1.9731116571004217,0.058419950860962036,15.268883428995782,28.327791427510544,0.9946487458913161,3.231344417144979,0.7519334971301266,11.31344417144979,8
6.725761149267461,0.5124514901393282,0.14754850986067175,2.1849029802786566,0.06308171633797761,28.245149013932824,46.91828366202239,0.993222367870961,3.5597507504251644,0.74,13.198753752125821,8
8.510706917680386,0.41425973042231057,0.38617315361487375,1.7936219226914563,0.06755353458840194,5.808657680743686,12.063780773085439,0.9952135758493919,3.3423463072297475,0.7161501169650295,11.591572685754755,8
9.598727635798374,0.30764337060762975,0.5554139776354222,2.7694265175694808,0.07847132587847405,5.847132587847405,16.847132587847405,0.996522293929722,3.15,0.8787257987187994,11.592992811493183,8
10.208960114576486,0.33111385056063414,0.5413316896636196,2.6755445977574634,0.07377722988787318,5.377722988787317,16.37772298878732,0.9968978216089701,3.15,0.7519852069725758,11.264406092151122,8
7.661379028407209,0.4540964502265951,0.3209103222725767,2.1659306397700924,0.07504551611362884,12.295177488670245,20.34069360229908,0.9932281251754614,3.2190896777274234,0.7104551611362883,12.28868869658451,8
7.811416860345086,0.5448829072408101,0.13224238327681934,2.448419184486122,0.06648419184486122,31.830796534433603,44.0866511723931,0.9945273477288012,3.447441453620405,0.7537002324141036,12.711416860345086,8
8.929740803313031,0.419863572946813,0.4772987737750709,1.8993178647340647,0.07170941331952903,7.141882663905807,16.141882663905808,0.9942979263529339,3.2085811733609417,0.6942564799171742,12.585129598343483,8
9.604675935186515,0.31570475458735464,0.4591382594699691,1.9718771026933606,0.07976553037879877,40.56245794613278,68.78891005473135,0.9944489044627106,3.066252523232033,0.6497662032406742,11.961723481060062,8
8.039797639352201,0.3839869911012129,0.36599132740080864,1.7599855456680142,0.06519898819676101,4.799566370040431,12.400144543319856,0.9954961214163887,3.301982654801617,0.8540592627611412,11.019754276356243,8
8.44037998677804,0.33708788563873165,0.40087885638731663,2.0189548537429247,0.06418954853742925,3.708788563873166,14.063182845809749,0.9964252731383239,3.2016484574450734,0.9405225731285377,10.354394281936584,8
8.86935743097095,0.42690829972005584,0.46924765746279334,1.9345414986002791,0.0719610107042877,7.192202140857542,16.192202140857543,0.9941837011402535,3.2080779785914246,0.6957660642257262,12.615321284514526,8
11.940995243711544,0.3185426542481837,0.6699644536892098,2.1755924164337612,0.07004739331470088,7.09834126048076,29.0,0.9982142890870319,2.9227132712409185,0.8126777249301282,9.983056876746794,8
8.430928439809978,0.4091311139877843,0.3827540759918562,1.787923459986427,0.06715464219904989,5.63770379959281,12.12076540013573,0.9952614429361141,3.3355081519837126,0.7395138140556493,11.494698819769258,8
7.8049668328244595,0.5057880598168052,0.3323973466259567,2.3669535659542422,0.07561986733129783,9.710597009159743,18.330464340457578,0.992699722055206,3.2076026533740434,0.7161986733129784,12.77688723160316,8
8.048858974192564,0.3348506227096718,0.378506227096718,1.918278021935231,0.06318278021935231,3.4850622709671795,13.727593406450769,0.9962910373625803,3.2105975091613126,0.9908609890323846,10.24253113548359,8
7.532677832329724,0.3657423786144404,0.3812881069277979,2.760406473896511,0.06645558901607702,15.0,32.80203236948255,0.9959461554391581,3.2870304855422385,0.807525404618532,12.01288106927798,8
7.387700155935007,0.36122998440649934,0.30061499220324966,1.8122998440649936,0.07289301403415059,16.877001559350063,24.30749610162484,0.9942225945867722,3.2393850077967503,0.703689953219498,11.393850077967503,8
10.7,0.35,0.53,2.6,0.07,5.0,16.0,0.9972,3.15,0.65,11.0,8
7.419219067760776,0.3440926543560499,0.33939510290403324,1.7156585048400554,0.06209609533880388,3.4697551452016624,12.843414951599446,0.9958684685593435,3.2487902058080667,1.0358001301557729,10.266194582280942,8
9.310243455744182,0.31436104708093093,0.5468357068424801,2.782048691148836,0.07976064921531782,6.119675392341091,17.0,0.9961576573305092,3.152991884808527,0.908032460765891,11.783772774638763,8
7.305491705150005,0.3694508294849995,0.30472541474249976,1.8945082948499954,0.06549425346350041,16.054917051500045,26.362707371249886,0.9944404469813525,3.2352745852575002,0.7283524884549986,11.352745852575003,8
9.346258105000741,0.3521781356759163,0.4729566338982044,2.0794910409259533,0.06235928327407627,11.4229031583321,29.0,0.9963018717144265,3.0908906783795818,0.783847312277786,10.70381719305535,8
7.72780016159676,0.47800805817483366,0.32622401292774084,2.258920226235464,0.07531120064638704,11.09959709125832,19.41079773764536,0.9929836954053239,3.2137759870722595,0.7131120064638704,12.514520549428983,8
10.10517125390697,0.3271219713041142,0.5437268172175315,2.691512114783543,0.07457560573917715,5.457560573917716,16.457560573917714,0.9968339515408657,3.15,0.7735413549577832,11.320292401742401,8
5.8665236110836005,0.4664209077366215,0.1935790922633785,2.092841815473243,0.06154736359122072,23.642090773662147,48.452636408779284,0.9924643976140631,3.6395370932565227,0.74,13.597685466282613,8
8.127425096817245,0.35570938394045193,0.3277748443059544,1.8583872243737165,0.06677101750574946,36.17421141232032,79.40966083141684,0.9929661660242649,3.196386433256674,0.7090642736899385,12.715481063778237,8
9.630357953144426,0.3088599212747856,0.5546840472351287,2.7645603149008573,0.07822801574504287,5.822801574504288,16.822801574504286,0.9965417587403965,3.15,0.8721564251161578,11.575961102153,8
10.64044474390657,0.3477094132271758,0.5313743520636945,2.6091623470912966,0.07045811735456484,5.045811735456484,16.045811735456482,0.9971633506116347,3.15,0.6623691685732506,11.032068214819539,8
8.667968420789222,0.45040368424125743,0.442395789438563,2.052018421206287,0.0728001315800449,7.360026316008981,16.36002631600898,0.9938027402626596,3.20639973683991,0.7008007894802694,12.71601578960539,8
5.666895060209169,0.48146980803375355,0.048914773490372584,1.8037087791157593,0.04544642385514614,28.519229076206308,86.51785871495129,0.9909375957051947,3.4807143485980516,0.8129533196800572,13.918406859453295,8
7.093087606670148,0.408575522325748,0.21054992875595013,1.835401946814892,0.057806759257807955,32.956272554084904,82.39774691406402,0.9921134122268325,3.3159098765625608,0.7527363010517049,13.221157170072372,8
9.660902756840814,0.33501359355880156,0.5574116418677898,3.0754757745580554,0.07575203903382025,11.628058550730355,34.002718711760316,0.997824524225442,3.1739097243159184,0.8450135935588016,11.676019516910118,8
7.810058648529746,0.5478709732345574,0.12721699956006255,2.430762430886706,0.06630762430886707,32.08885677934814,44.19530811762027,0.9944848356989812,3.4489354866172786,0.752070378235696,12.710058648529746,8
8.269279246203073,0.33611016712116043,0.3911016712116042,1.974957520452219,0.0637495752045222,3.611016712116042,13.916525068174064,0.9963666100272696,3.2055593315153583,0.9625212397738907,10.30550835605802,8
6.989715768728435,0.5265919161818804,0.13340808381811953,2.213183832363761,0.06355306387272935,29.659191618188046,46.446936127270654,0.9934552135531284,3.535240678618074,0.74,13.076203393090369,8
7.3344233006314665,0.37423900140150856,0.33880499299245703,2.3072532585862082,0.06022473230556036,15.0,30.536266292931042,0.9952154458794703,3.2530439943939657,0.779203328661638,11.588049929924571,8
9.716532809394433,0.3121743388228628,0.5526953967062824,2.7513026447085487,0.07756513223542745,5.756513223542744,16.756513223542743,0.9965947894211657,3.15,0.854258570356541,11.52955925647992,8
9.038735909079126,0.40714747727410205,0.4918314545438834,1.8357373863705102,0.07125526704550364,7.051053409100729,16.051053409100728,0.9945041087613414,3.2094894659089928,0.6915316022730218,12.530632045460438,8
10.7,0.35,0.53,2.6,0.07,5.0,16.0,0.9972,3.15,0.65,11.0,8
7.69511263331792,0.3549455571268088,0.4444568204586008,3.486958694244369,0.07672828531024915,15.282603264389078,37.9184606092645,0.9969043554298552,3.3761408019559895,0.8515219020683277,12.884780979316723,8
7.732954844863645,0.5664082952605524,0.09359170473944758,2.2928165905211046,0.06488027650868508,33.64082952605524,45.11972349131492,0.9941108565952905,3.466225621548376,0.74,12.731128107741878,8
7.245397438575614,0.3302594139347178,0.3325941393471779,1.7116736270623005,0.061116736270623,3.025941393471779,13.038912090207669,0.9960155648360831,3.2289623442611286,1.09416318646885,10.01297069673589,8
10.537516690856519,0.3437506419560199,0.533749614826388,2.6249974321759204,0.07124987160879602,5.124987160879601,16.124987160879602,0.9971000102712962,3.15,0.6837465334374924,11.08749101261572,8
10.318888576123621,0.335341868312447,0.5387948790125319,2.658632526750212,0.0729316263375106,5.29316263375106,16.29316263375106,0.9969654698929992,3.15,0.7291539111127863,11.205213843625742,8
5.793384372303761,0.4625027342305586,0.19749726576944138,2.0850054684611172,0.06141675780768529,23.250273423055862,48.583242192314714,0.9923998783569966,3.6463285940003654,0.74,13.631642970001826,8
7.3122949919414495,0.3687705008058551,0.3043852504029275,1.887705008058551,0.06610654927473042,16.12294991941449,26.192625201463773,0.9944224182713552,3.2356147495970724,0.7263115024175653,11.356147495970726,8
7.426184917748888,0.5499741920222618,0.11002580797773816,2.2599483840445234,0.06433247306740873,31.997419202226183,45.66752693259127,0.9938402416953,3.494711400494746,0.74,12.87355700247373,8
7.414254285371827,0.3651315427338575,0.3011403428297461,1.819955999520557,0.07405701714148731,16.743422863307124,23.80044000479443,0.9941375442298317,3.238859657170254,0.700570171414873,11.44846457026421,8
7.543325852013874,0.3652860349136911,0.3835698254315444,2.78474480460314,0.06679024106329318,15.0,32.9237240230157,0.9959854009974226,3.2888558603452354,0.8090465502876962,12.035698254315445,8
8.72539192882135,0.4149843228471459,0.41758622434069737,1.8,0.06875235157292811,6.250783857642703,13.003135430570813,0.9950245767168729,3.3148902599300216,0.69,11.900627086114161,8
9.348888751959036,0.3170370826803214,0.5497777503918072,2.6296291731967862,0.07846666255877108,6.170370826803214,16.829629173196786,0.9960967399282903,3.160222249608193,0.8808147098352609,11.83629666144257,8
8.375950879279278,0.4638478593153156,0.4098061289609608,2.5951901758558553,0.07726920234474474,7.365398827627629,17.0,0.993635067374054,3.1841349706906907,0.7834601172372371,12.65577917933934,8
9.448275466890893,0.30185674872657275,0.5588859507640563,2.7925730050937085,0.07962865025468545,5.9628650254685445,16.962865025468545,0.9964297079796252,3.15,0.909973556876507,11.67400551782798,8
7.235054049483639,0.33225347460966254,0.33150231640644173,1.7025038606774028,0.061175270247418194,3.0751158203220847,12.974961393225971,0.9959789675703098,3.233004632812883,1.0897341712226485,10.042565631515847,8
5.5738483798134135,0.7558541673282906,0.04476967596268282,1.5046064807463437,0.04473848379813414,16.18425922985375,87.73848379813414,0.9919815740770146,3.5443090278880485,0.82,13.187667822052445,8
8.846258683092383,0.3885986107052187,0.4787846068535495,2.6892517366184765,0.07852335648824635,6.7383217558768225,17.0,0.9949048984443494,3.1684580438969205,0.8461678244123177,12.216825229113775,8
10.7,0.35,0.53,2.6,0.07,5.0,16.0,0.9972,3.15,0.65,11.0,8
8.544115149518337,0.4648532325561941,0.42588201993577823,2.1242661627809705,0.07331618687700693,7.463237375401386,16.463237375401388,0.9935684511578389,3.205367626245986,0.7038971212620415,12.777942425240832,8
7.652010973780011,0.4507239505608039,0.3201608779024009,2.152815363292015,0.07500804389512004,12.463802471959806,20.47184636707985,0.9932625996164895,3.2198391220975995,0.7100804389512004,12.256837310852037,8
8.229618994858464,0.5094627779972163,0.17787661258468584,2.221887455480279,0.06851506450338744,35.56225089039442,50.663159477679756,0.9942363956628418,3.366264946576335,0.7185190502570767,12.524246774830628,8
7.297481305054918,0.37582222978336066,0.33088885108319666,2.2228144115540975,0.05906369815886884,15.0,30.11407205777049,0.995079288238631,3.2467110808665574,0.7739259007221311,11.508888510831968,8
7.2665546152987925,0.3733445384701207,0.30667226923506036,1.9334453847012076,0.06198991537689132,15.665546152987925,27.33613461753019,0.9945436302694582,3.2333277307649397,0.7400336154103623,11.333277307649396,8
8.443543803330307,0.47931882771254763,0.2216339597721082,2.182992035758126,0.07026535839088432,36.34015928483748,53.48307740753586,0.9942694567696057,3.3195904429097514,0.7078228098334847,12.436732080455783,8
9.504241342039132,0.33634688219541165,0.5487452657298243,3.1221408768394077,0.07595203232931175,11.92804849396762,34.26937643908233,0.9977778591231605,3.189575865796087,0.8463468821954117,11.776016164655873,8
10.7,0.35,0.53,2.6,0.07,5.0,16.0,0.9972,3.15,0.65,11.0,8
9.499791973820182,0.30383815283923776,0.5576971082964574,2.784647388643049,0.07923236943215245,5.923236943215245,16.923236943215244,0.9964614104454278,3.15,0.8992739746681162,11.64626586025067,8
7.670452617332213,0.3602433825427851,0.3501622550285234,1.7336037583808723,0.06335226308666106,4.00811275142617,12.663962416191277,0.9957177284296007,3.270324510057047,0.9622245906384235,10.57126389247483,8
5.578580165218063,0.7728885947850282,0.045716033043612686,1.4856793391277463,0.044785801652180636,15.427173565109856,87.78580165218064,0.992057282643489,3.547148099130838,0.82,13.135618182601302,8
7.839558199624111,0.48297196082695537,0.23636533860921136,2.814256595113445,0.07014256595113445,26.483942071418877,41.835344030071106,0.9954081716482347,3.4164859804134777,0.7874698395489335,12.739558199624112,8
9.830251676451645,0.31654814140198634,0.5500711151588082,2.7338074343920544,0.07669037171960273,5.669037171960273,16.669037171960273,0.9966647702624317,3.15,0.8306400364292736,11.46832602037219,8
8.03613540379705,0.3488414008187485,0.4675308946781347,3.5594490286561977,0.07782621012281228,14.739315184218414,36.7682801637497,0.9973405509713438,3.3363864596202952,0.8588414008187485,12.71310506140614,8
9.709888213489442,0.31191877744190155,0.5528487335348591,2.7523248902323934,0.07761624451161968,5.761624451161968,16.761624451161968,0.9965907004390704,3.15,0.8556386018137314,11.533137115813377,8
11.74313650502939,0.3073223015782168,0.6771568252514695,2.3606619053069893,0.07414215873742654,6.0,25.786761893860213,0.9980841293629898,2.952297857388145,0.8467769842178315,10.3087627001388,8
8.708570210557959,0.3386204012031883,0.4162040120318834,2.087918054143475,0.06487918054143475,3.8620401203188335,14.29306018047825,0.9965172240721912,3.195518395187247,0.9060409729282625,10.431020060159417,8
7.6704840481985945,0.45737425735149384,0.32163872385588754,2.1786776674780315,0.07508193619279438,12.13128713242531,20.213223325219687,0.9931946187026292,3.2183612761441127,0.7108193619279437,12.319645763875219,8
9.906431835100225,0.31947814750385484,0.5483131114976871,2.7220874099845807,0.07610437049922904,5.610437049922903,16.610437049922904,0.9967116503600616,3.15,0.814818003479184,11.427305934946032,8
9.263548425241055,0.34548385825298156,0.5327096850482111,2.3451614174701847,0.07590645275723167,6.454838582529815,16.545161417470183,0.9955903873230969,3.177290314951789,0.8153871260181424,12.063870866023851,8
9.770948189863983,0.31426723807169166,0.5514396571569851,2.7429310477132334,0.07714655238566168,5.714655238566167,16.714655238566166,0.996628275809147,3.15,0.8429569144128651,11.500258666996316,8
7.343672827095898,0.3656327172904102,0.30281635864520506,1.856327172904102,0.06893055443863083,16.43672827095898,25.40817932260255,0.9943392670081959,3.237183641354795,0.7168981518712305,11.37183641354795,8
7.895971250761984,0.3588632483236359,0.4450936278193395,3.5476262599057877,0.07747626259905788,15.765462355223107,37.32229993904131,0.9971739001488501,3.354431624161818,0.8551655009143804,12.795971250761985,8
8.529433670588633,0.4154635931092692,0.38697572873951286,1.794959547899188,0.06764716835294317,5.848786436975642,12.050404521008119,0.9952023397976468,3.343951457479026,0.710665853613329,11.614312314286195,8
9.049736811700896,0.4058640386348955,0.4932982415601194,1.8293201931744776,0.07120942995124627,7.041885990249254,16.041885990249252,0.9945249188021342,3.2095811400975074,0.6912565797074776,12.525131594149553,8
11.408945340317146,0.3062779541884911,0.6604472670158573,2.423322748690535,0.07497763664920715,6.0,24.533545026189294,0.997843929463353,2.9804952369107407,0.8572204581150892,10.507188704186696,8
6.690428238916731,0.4291558900109227,0.16491520041056276,1.8264539608648163,0.05431704473727833,31.703554521074274,83.5609850875739,0.9917814419480847,3.3624394035029557,0.7697374743568491,13.418012860974043,8
7.5396636280908185,0.41027890611269463,0.31117309024726547,1.9955290793271458,0.07455865451236328,14.486054694365269,22.04470920672854,0.9936760378486258,3.2288269097527347,0.7055865451236327,11.874856335508783,8
5.587157121563129,0.8037656376272663,0.047431424312625904,1.4513715137474819,0.044871571215631297,14.054860549899276,87.87157121563129,0.99219451394501,3.552294272937878,0.82,13.041271662805576,8
9.277217443430256,0.34092751885658124,0.5354434886860513,2.3907248114341875,0.07631652330290768,6.409275188565813,16.59072481143419,0.9956714901643529,3.174556511313949,0.8258667066298632,12.027420150852649,8
10.7,0.35,0.53,2.6,0.07,5.0,16.0,0.9972,3.15,0.65,11.0,8
9.272873109892423,0.34237563003585925,0.5345746219784845,2.3762436996414076,0.07618619329677268,6.423756300358592,16.57624369964141,0.9956457137853617,3.1754253780215156,0.8225360509175238,12.039005040286874,8
9.542182096100994,0.34963838023572785,0.487832344333594,2.0867474850407777,0.0629397988032622,11.09636317316501,29.0,0.9964462749523115,3.078191901178639,0.7860242455122333,10.649393862194168,8
8.147860708687713,0.390933902701353,0.370622601800902,1.7677043363348366,0.06573930354343857,5.031130090045099,12.322956636651634,0.9954312835747874,3.311245203601804,0.8224122210271698,11.150973717692223,8
8.181045540319676,0.5163072193185909,0.16794113324720655,2.2307189926691495,0.06811764532988826,35.38562014661701,50.02287303148665,0.9942288888562313,3.3768627912029796,0.7209477229840162,12.544117733505587,8
7.794129752557472,0.5018867109206898,0.33153038020459774,2.3517816535804603,0.07557651901022988,9.905664453965512,18.482183464195398,0.9927396025105885,3.2084696197954026,0.7157651901022988,12.740041158695403,8
8.768575230869022,0.43866622306528086,0.4558100307825362,1.9933311153264042,0.07238093653804574,7.276187307609149,16.27618730760915,0.9939930548117273,3.2072381269239085,0.6982856192282744,12.66571238456549,8
5.197373018393423,0.43057355455679047,0.2294264454432095,2.021147109113581,0.06035245181855968,20.057355455679048,49.647548181440314,0.9918741111983685,3.701672505434897,0.74,13.908362527174482,8
10.7,0.35,0.53,2.6,0.07,5.0,16.0,0.9972,3.15,0.65,11.0,8
11.609523332731602,0.30690476041478626,0.67047616663658,2.3857143751128245,0.074476191668171,6.0,25.285712497743507,0.9979880948954009,2.963571468800771,0.8509523958521374,10.388095521190612,8
10.680006671863826,0.34923102584091636,0.5304613844954502,2.6030758966363345,0.07015379483181673,5.015379483181672,16.015379483181672,0.9971876964134546,3.15,0.6541524604590515,11.01076563822717,8
8.231339452148198,0.48698568765628825,0.3885964529817358,2.5662678904296397,0.0768835718723952,7.558214063802402,17.0,0.9932446165208001,3.18895535159506,0.7641785936197598,12.790749844661681,8
12.3666072106959,0.3130254620835717,0.7022794363676517,2.191355822618367,0.07130846580946934,6.3889879821735,29.0,0.9985279808701055,2.895127310417858,0.81740674678551,9.86483133036225,8
9.681863324406654,0.27626031897477105,0.5039445100994209,1.8929302960979255,0.08024281547819101,41.01024145370959,74.91906150726966,0.994247713985233,3.0167624602907868,0.6434324374139413,11.955533485845637,8
10.580315931265304,0.3453967665871271,0.5327619400477237,2.6184129336514914,0.07092064668257458,5.092064668257458,16.092064668257457,0.997126348265394,3.15,0.6748574604295136,11.06444526778022,8
10.7,0.35,0.53,2.6,0.07,5.0,16.0,0.9972,3.15,0.65,11.0,8
9.557092970936305,0.306042037343704,0.5563747775937776,2.775831850625184,0.0787915925312592,5.87915925312592,16.87915925312592,0.9964966725974992,3.15,0.8873729983439984,11.615411477188143,8
9.538885672834255,0.3249752006460823,0.4456811603524612,1.98383896857559,0.07922724641409845,40.3232206284882,67.92167477826972,0.9944387368767108,3.0806067622907083,0.6530557163582873,11.988637679295078,8
9.9051139835525,0.34545779419172856,0.4845779419172858,2.395600738627786,0.06795600738627787,4.545779419172858,15.318669128759286,0.9969274676515036,3.168168823233086,0.752199630686107,10.77288970958643,8
7.9712399978543935,0.3795797141477824,0.3630531427651883,1.755088571275314,0.06485619998927197,4.652657138259414,12.449114287246863,0.9955372560012874,3.2961062855303767,0.8741368577712134,10.936505711680335,8
9.687142063739328,0.34775926954411984,0.49883856409872673,2.0921163727310863,0.0633693098184869,10.85476322710112,29.0,0.9965531158173486,3.068796347720599,0.7876349118193259,10.609127204516854,8
10.7,0.35,0.53,2.6,0.07,5.0,16.0,0.9972,3.15,0.65,11.0,8
9.358915041349594,0.3136949862168024,0.5517830082699186,2.6630501378319757,0.07876745124048778,6.1369498621680245,16.863050137831976,0.9961562292453409,3.1582169917300815,0.8885015317013545,11.80955988973442,8
9.298831306317162,0.3588010432007636,0.3965791308376012,2.0274852170332434,0.07726316523350406,39.45029565933513,64.75732176508986,0.9944016375655218,3.132982260439892,0.6650584346841419,12.086841738324798,8
5.533389698071004,0.6102029130556169,0.03667793961420094,1.6664412077159811,0.04433389698071005,22.657648308639246,87.33389698071005,0.9913342351691361,3.520033818842603,0.82,13.632713321218949,8
10.7,0.35,0.53,2.6,0.07,5.0,16.0,0.9972,3.15,0.65,11.0,8
7.388733467610908,0.3611266532389092,0.3005633266194546,1.8112665323890922,0.0729860120849817,16.887334676109077,24.281663309727307,0.9942198563108311,3.2394366733805455,0.7033799597167276,11.394366733805454,8
5.58653831001881,0.4514216951795791,0.2085783048204209,2.0628433903591583,0.0610473898393193,22.14216951795791,48.9526101606807,0.9922174105806237,3.665535728355396,0.74,13.727678641776981,8
8.542308088051369,0.4372307059117811,0.434205186247534,2.6284616176102737,0.07771282156813698,7.1435892159315095,17.0,0.9940842318377386,3.1785897303982877,0.8056410784068491,12.500512451152057,8
8.430827580371968,0.4780701156232704,0.41077701071626244,2.190350578116352,0.07378821841511679,7.55764368302336,16.55764368302336,0.993354148839537,3.2044235631697666,0.7067293104907008,12.834586209814017,8
