fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality
9.038735909,0.407147477,0.491831455,1.835737386,0.071255267,7.051053409,16.05105341,0.994504109,3.209489466,0.691531602,12.53063205,8
10.7,0.35,0.53,2.6,0.07,5,16,0.9972,3.15,0.65,11,8
7.695112633,0.354945557,0.44445682,3.486958694,0.076728285,15.28260326,37.91846061,0.996904355,3.376140802,0.851521902,12.88478098,8
7.732954845,0.566408295,0.093591705,2.292816591,0.064880277,33.64082953,45.11972349,0.994110857,3.466225622,0.74,12.73112811,8
7.245397439,0.330259414,0.332594139,1.711673627,0.061116736,3.025941393,13.03891209,0.996015565,3.228962344,1.094163186,10.0129707,8
10.53751669,0.343750642,0.533749615,2.624997432,0.071249872,5.124987161,16.12498716,0.99710001,3.15,0.683746533,11.08749101,8
10.31888858,0.335341868,0.538794879,2.658632527,0.072931626,5.293162634,16.29316263,0.99696547,3.15,0.729153911,11.20521384,8
5.793384372,0.462502734,0.197497266,2.085005468,0.061416758,23.25027342,48.58324219,0.992399878,3.646328594,0.74,13.63164297,8
7.312294992,0.368770501,0.30438525,1.887705008,0.066106549,16.12294992,26.1926252,0.994422418,3.23561475,0.726311502,11.3561475,8
7.426184918,0.549974192,0.110025808,2.259948384,0.064332473,31.9974192,45.66752693,0.993840242,3.4947114,0.74,12.873557,8
7.414254285,0.365131543,0.301140343,1.819956,0.074057017,16.74342286,23.80044,0.994137544,3.238859657,0.700570171,11.44846457,8
7.543325852,0.365286035,0.383569825,2.784744805,0.066790241,15,32.92372402,0.995985401,3.28885586,0.80904655,12.03569825,8
8.725391929,0.414984323,0.417586224,1.8,0.068752352,6.250783858,13.00313543,0.995024577,3.31489026,0.69,11.90062709,8
9.348888752,0.317037083,0.54977775,2.629629173,0.078466663,6.170370827,16.82962917,0.99609674,3.16022225,0.88081471,11.83629666,8
8.375950879,0.463847859,0.409806129,2.595190176,0.077269202,7.365398828,17,0.993635067,3.184134971,0.783460117,12.65577918,8
9.448275467,0.301856749,0.558885951,2.792573005,0.07962865,5.962865025,16.96286503,0.996429708,3.15,0.909973557,11.67400552,8
7.235054049,0.332253475,0.331502316,1.702503861,0.06117527,3.07511582,12.97496139,0.995978968,3.233004633,1.089734171,10.04256563,8
5.57384838,0.755854167,0.044769676,1.504606481,0.044738484,16.18425923,87.7384838,0.991981574,3.544309028,0.82,13.18766782,8
8.846258683,0.388598611,0.478784607,2.689251737,0.078523356,6.738321756,17,0.994904898,3.168458044,0.846167824,12.21682523,8
10.7,0.35,0.53,2.6,0.07,5,16,0.9972,3.15,0.65,11,8
8.54411515,0.464853233,0.42588202,2.124266163,0.073316187,7.463237375,16.46323738,0.993568451,3.205367626,0.703897121,12.77794243,8
7.652010974,0.450723951,0.320160878,2.152815363,0.075008044,12.46380247,20.47184637,0.9932626,3.219839122,0.710080439,12.25683731,8
8.229618995,0.509462778,0.177876613,2.221887455,0.068515065,35.56225089,50.66315948,0.994236396,3.366264947,0.71851905,12.52424677,8
7.297481305,0.37582223,0.330888851,2.222814412,0.059063698,15,30.11407206,0.995079288,3.246711081,0.773925901,11.50888851,8
7.266554615,0.373344538,0.306672269,1.933445385,0.061989915,15.66554615,27.33613462,0.99454363,3.233327731,0.740033615,11.33327731,8
8.443543803,0.479318828,0.22163396,2.182992036,0.070265358,36.34015928,53.48307741,0.994269457,3.319590443,0.70782281,12.43673208,8
9.504241342,0.336346882,0.548745266,3.122140877,0.075952032,11.92804849,34.26937644,0.997777859,3.189575866,0.846346882,11.77601616,8
10.7,0.35,0.53,2.6,0.07,5,16,0.9972,3.15,0.65,11,8
9.499791974,0.303838153,0.557697108,2.784647389,0.079232369,5.923236943,16.92323694,0.99646141,3.15,0.899273975,11.64626586,8
7.670452617,0.360243383,0.350162255,1.733603758,0.063352263,4.008112751,12.66396242,0.995717728,3.27032451,0.962224591,10.57126389,8
5.578580165,0.772888595,0.045716033,1.485679339,0.044785802,15.42717357,87.78580165,0.992057283,3.547148099,0.82,13.13561818,8
7.8395582,0.482971961,0.236365339,2.814256595,0.070142566,26.48394207,41.83534403,0.995408172,3.41648598,0.78746984,12.7395582,8
9.830251676,0.316548141,0.550071115,2.733807434,0.076690372,5.669037172,16.66903717,0.99666477,3.15,0.830640036,11.46832602,8
8.036135404,0.348841401,0.467530895,3.559449029,0.07782621,14.73931518,36.76828016,0.997340551,3.33638646,0.858841401,12.71310506,8
9.709888213,0.311918777,0.552848734,2.75232489,0.077616245,5.761624451,16.76162445,0.9965907,3.15,0.855638602,11.53313712,8
11.74313651,0.307322302,0.677156825,2.360661905,0.074142159,6,25.78676189,0.998084129,2.952297857,0.846776984,10.3087627,8
8.708570211,0.338620401,0.416204012,2.087918054,0.064879181,3.86204012,14.29306018,0.996517224,3.195518395,0.906040973,10.43102006,8
7.670484048,0.457374257,0.321638724,2.178677667,0.075081936,12.13128713,20.21322333,0.993194619,3.218361276,0.710819362,12.31964576,8
9.906431835,0.319478148,0.548313111,2.72208741,0.07610437,5.61043705,16.61043705,0.99671165,3.15,0.814818003,11.42730593,8
9.263548425,0.345483858,0.532709685,2.345161417,0.075906453,6.454838583,16.54516142,0.995590387,3.177290315,0.815387126,12.06387087,8
9.77094819,0.314267238,0.551439657,2.742931048,0.077146552,5.714655239,16.71465524,0.996628276,3.15,0.842956914,11.50025867,8
7.343672827,0.365632717,0.302816359,1.856327173,0.068930554,16.43672827,25.40817932,0.994339267,3.237183641,0.716898152,11.37183641,8
7.895971251,0.358863248,0.445093628,3.54762626,0.077476263,15.76546236,37.32229994,0.9971739,3.354431624,0.855165501,12.79597125,8
8.529433671,0.415463593,0.386975729,1.794959548,0.067647168,5.848786437,12.05040452,0.99520234,3.343951457,0.710665854,11.61431231,8
9.049736812,0.405864039,0.493298242,1.829320193,0.07120943,7.04188599,16.04188599,0.994524919,3.20958114,0.69125658,12.52513159,8
11.40894534,0.306277954,0.660447267,2.423322749,0.074977637,6,24.53354503,0.997843929,2.980495237,0.857220458,10.5071887,8
6.690428239,0.42915589,0.1649152,1.826453961,0.054317045,31.70355452,83.56098509,0.991781442,3.362439404,0.769737474,13.41801286,8
7.539663628,0.410278906,0.31117309,1.995529079,0.074558655,14.48605469,22.04470921,0.993676038,3.22882691,0.705586545,11.87485634,8
5.587157122,0.803765638,0.047431424,1.451371514,0.044871571,14.05486055,87.87157122,0.992194514,3.552294273,0.82,13.04127166,8
9.277217443,0.340927519,0.535443489,2.390724811,0.076316523,6.409275189,16.59072481,0.99567149,3.174556511,0.825866707,12.02742015,8
10.7,0.35,0.53,2.6,0.07,5,16,0.9972,3.15,0.65,11,8
9.27287311,0.34237563,0.534574622,2.3762437,0.076186193,6.4237563,16.5762437,0.995645714,3.175425378,0.822536051,12.03900504,8
9.542182096,0.34963838,0.487832344,2.086747485,0.062939799,11.09636317,29,0.996446275,3.078191901,0.786024246,10.64939386,8
8.147860709,0.390933903,0.370622602,1.767704336,0.065739304,5.03113009,12.32295664,0.995431284,3.311245204,0.822412221,11.15097372,8
8.18104554,0.516307219,0.167941133,2.230718993,0.068117645,35.38562015,50.02287303,0.994228889,3.376862791,0.720947723,12.54411773,8
7.794129753,0.501886711,0.33153038,2.351781654,0.075576519,9.905664454,18.48218346,0.992739603,3.20846962,0.71576519,12.74004116,8
8.768575231,0.438666223,0.455810031,1.993331115,0.072380937,7.276187308,16.27618731,0.993993055,3.207238127,0.698285619,12.66571238,8
5.197373018,0.430573555,0.229426445,2.021147109,0.060352452,20.05735546,49.64754818,0.991874111,3.701672505,0.74,13.90836253,8
10.7,0.35,0.53,2.6,0.07,5,16,0.9972,3.15,0.65,11,8
11.60952333,0.30690476,0.670476167,2.385714375,0.074476192,6,25.2857125,0.997988095,2.963571469,0.850952396,10.38809552,8
10.68000667,0.349231026,0.530461384,2.603075897,0.070153795,5.015379483,16.01537948,0.997187696,3.15,0.65415246,11.01076564,8
8.231339452,0.486985688,0.388596453,2.56626789,0.076883572,7.558214064,17,0.993244617,3.188955352,0.764178594,12.79074984,8
12.36660721,0.313025462,0.702279436,2.191355823,0.071308466,6.388987982,29,0.998527981,2.89512731,0.817406747,9.86483133,8
9.681863324,0.276260319,0.50394451,1.892930296,0.080242815,41.01024145,74.91906151,0.994247714,3.01676246,0.643432437,11.95553349,8
10.58031593,0.345396767,0.53276194,2.618412934,0.070920647,5.092064668,16.09206467,0.997126348,3.15,0.67485746,11.06444527,8
10.7,0.35,0.53,2.6,0.07,5,16,0.9972,3.15,0.65,11,8
9.557092971,0.306042037,0.556374778,2.775831851,0.078791593,5.879159253,16.87915925,0.996496673,3.15,0.887372998,11.61541148,8
9.538885673,0.324975201,0.44568116,1.983838969,0.079227246,40.32322063,67.92167478,0.994438737,3.080606762,0.653055716,11.98863768,8
9.905113984,0.345457794,0.484577942,2.395600739,0.067956007,4.545779419,15.31866913,0.996927468,3.168168823,0.752199631,10.77288971,8
7.971239998,0.379579714,0.363053143,1.755088571,0.0648562,4.652657138,12.44911429,0.995537256,3.296106286,0.874136858,10.93650571,8
9.687142064,0.34775927,0.498838564,2.092116373,0.06336931,10.85476323,29,0.996553116,3.068796348,0.787634912,10.6091272,8
10.7,0.35,0.53,2.6,0.07,5,16,0.9972,3.15,0.65,11,8
9.358915041,0.313694986,0.551783008,2.663050138,0.078767451,6.136949862,16.86305014,0.996156229,3.158216992,0.888501532,11.80955989,8
9.298831306,0.358801043,0.396579131,2.027485217,0.077263165,39.45029566,64.75732177,0.994401638,3.13298226,0.665058435,12.08684174,8
5.533389698,0.610202913,0.03667794,1.666441208,0.044333897,22.65764831,87.33389698,0.991334235,3.520033819,0.82,13.63271332,8
10.7,0.35,0.53,2.6,0.07,5,16,0.9972,3.15,0.65,11,8
7.388733468,0.361126653,0.300563327,1.811266532,0.072986012,16.88733468,24.28166331,0.994219856,3.239436673,0.70337996,11.39436673,8
5.58653831,0.451421695,0.208578305,2.06284339,0.06104739,22.14216952,48.95261016,0.992217411,3.665535728,0.74,13.72767864,8
8.542308088,0.437230706,0.434205186,2.628461618,0.077712822,7.143589216,17,0.994084232,3.17858973,0.805641078,12.50051245,8
8.43082758,0.478070116,0.410777011,2.190350578,0.073788218,7.557643683,16.55764368,0.993354149,3.204423563,0.70672931,12.83458621,8
9.027593252,0.397020951,0.34109862,2.076801227,0.075043945,38.46397546,61.18191105,0.994359719,3.192161472,0.678620337,12.19780276,8
7.989820832,0.543252519,0.128826988,2.265487121,0.06655308,34.69025757,47.5021837,0.994199336,3.418584546,0.730508958,12.62234602,8
8.180667731,0.335603816,0.386038156,1.952171702,0.063521717,3.560381561,13.84057234,0.996336229,3.207584738,0.973914149,10.28019078,8
6.78453363,0.691164809,0.181913972,1.534606094,0.055230063,20.07636566,84.23102936,0.992968038,3.403856931,0.768849684,12.60386659,8
7.836055842,0.490677147,0.223406616,2.768725948,0.069687259,27.14938999,42.11553263,0.995298548,3.420338574,0.783267011,12.73605584,8
5.571501338,0.747404816,0.044300268,1.513994649,0.044715013,16.55978595,87.71501338,0.991944021,3.542900803,0.82,13.21348528,8
7.577250954,0.354251847,0.346167898,1.726946497,0.062886255,3.808394902,12.73053503,0.995773649,3.262335796,0.989519363,10.45809044,8
12.51377222,0.309730538,0.715688611,2.216167709,0.072215569,6,28.67664582,0.998638024,2.887275469,0.822694618,9.851197745,8
10.76028163,0.30425088,0.628014082,2.544947194,0.076599296,6,22.10105612,0.997377702,3.035226237,0.877491199,10.89233278,8
9.285198491,0.296534299,0.458989162,1.884115522,0.076805054,39.77617308,76.06498214,0.993920686,3.062599285,0.660180508,12.14945852,8
9.834380955,0.30135744,0.581719048,2.718553571,0.078914048,6,18.62892858,0.996712211,3.113349107,0.906425595,11.44208631,8
7.759461707,0.35602307,0.429884652,3.278769617,0.073583082,15,35.39384808,0.996782016,3.325907721,0.839923101,12.49884652,8
5.52651509,0.407291015,0.279942524,2.290491084,0.063268025,18.27377229,47.63975994,0.992716719,3.652823937,0.761786831,13.78213169,8
7.297948771,0.370205123,0.305102561,1.902051229,0.064815389,15.97948771,26.55128072,0.994460436,3.234897439,0.730615369,11.34897439,8
9.138492539,0.387169154,0.507698508,1.928308464,0.072154776,6.871691536,16.12830846,0.994848389,3.202301492,0.719510947,12.39735323,8
8.790882593,0.436063697,0.458784346,1.980318487,0.072287989,7.257597839,16.25759784,0.994035253,3.207424022,0.697727935,12.6545587,8
7.019141425,0.371262104,0.393176246,3.114009062,0.072532602,16.21497734,40.94867637,0.995599032,3.462385404,0.82355068,13.1644932,8
11.28218211,0.305881819,0.654109106,2.447090854,0.075294545,6,24.05818293,0.997752818,2.991190884,0.861181809,10.58245437,8
9.164986344,0.378337885,0.512997269,2.016621146,0.07294959,6.783378854,16.21662115,0.995005586,3.197002731,0.739822863,12.32670308,8
11.16460091,0.305514378,0.648230046,2.469137328,0.075588498,6,23.61725343,0.997668307,3.001111798,0.864856221,10.65226821,8
8.559011359,0.463115341,0.427868181,2.115576707,0.073254119,7.450823868,16.45082387,0.99359663,3.205491761,0.703524716,12.77049432,8
5.546238415,0.656458296,0.039247683,1.615046338,0.044462384,20.60185353,87.46238415,0.991539815,3.527743049,0.82,13.49137743,8
7.372304297,0.36276957,0.301384785,1.827695703,0.071507387,16.72304297,24.69239257,0.994263394,3.238615215,0.708308711,11.38615215,8
7.625335817,0.357343017,0.348228678,1.73038113,0.063126679,3.911433893,12.6961887,0.995744799,3.266457356,0.975437368,10.51647921,8
8.540062335,0.465718489,0.241376387,2.165443212,0.071055055,36.69113576,54.75536714,0.994284373,3.298531854,0.702996883,12.39724723,8
10.39216029,0.338160011,0.537103993,2.647359956,0.072367998,5.236799778,16.23679978,0.99701056,3.15,0.71393594,11.16575984,8
11.2040173,0.305637554,0.650200865,2.461746756,0.075489957,6,23.76506489,0.997696637,2.99778604,0.863624459,10.62886473,8
7.662628189,0.37946567,0.275097861,1.848058404,0.062742778,34.72817659,80.75240745,0.992582967,3.250096298,0.728689032,12.94271511,8
7.812271612,0.353759788,0.44120106,3.39947797,0.075242822,15,35.99738985,0.996976658,3.334960848,0.847467373,12.6120106,8
11.4662531,0.324696719,0.633919217,2.158009374,0.06864075,7.889578161,29,0.997864387,2.953483595,0.807402812,10.11492969,8
7.860891084,0.436039615,0.315297012,3.091584096,0.072915841,22.43069398,40.12871325,0.996075891,3.393019807,0.813069301,12.76089108,8
8.906129342,0.379019305,0.487565637,2.701225868,0.078683012,6.65849421,17,0.995066549,3.166462355,0.854150579,12.16094595,8
8.862358532,0.318146119,0.4110673,1.874719078,0.073140441,38.46067099,77.2865198,0.993572078,3.111460792,0.678033751,12.35618027,8
8.029716123,0.383338894,0.365559262,1.759265437,0.065148581,4.777963121,12.40734563,0.99550217,3.301118525,0.857011707,11.00751244,8
7.557686749,0.364670568,0.386647161,2.817569713,0.067241584,15,33.08784856,0.996038331,3.291317728,0.811098107,12.06647161,8
6.145890922,0.481387014,0.178612986,2.122774027,0.062046234,25.13870137,47.95376621,0.992710839,3.613595843,0.74,13.46797921,8
7.627076083,0.361696739,0.401516303,2.976173904,0.069422391,15,33.88086952,0.99629408,3.303213043,0.821010869,12.21516303,8
12.26763241,0.308961351,0.703381621,2.262318923,0.072830919,6,27.75362155,0.998461111,2.908043515,0.830386487,9.997343255,8
8.955583334,0.405776667,0.468228333,1.8,0.0701335,6.711166667,14.84466667,0.99477597,3.250436667,0.69,12.26893333,8
12.44495636,0.31131952,0.711423118,2.246183211,0.072197928,6.296892068,29.26390406,0.998653817,2.895504364,0.82131952,9.898964023,8
9.11905027,0.39364991,0.503810054,1.863500898,0.071571508,6.936499102,16.0635009,0.994733032,3.206189946,0.704605207,12.44919928,8
10.26599638,0.333307553,0.540015468,2.666769787,0.073338489,5.333848935,16.33384894,0.996932921,3.15,0.740139213,11.23369425,8
7.537856372,0.365520441,0.382397794,2.772243135,0.066618343,15,32.86121568,0.995965242,3.287918235,0.808265196,12.02397794,8
7.990932964,0.529391154,0.352124395,2.446955771,0.075621113,7.92422253,16.92422253,0.992522015,3.200757775,0.717726676,13.05453352,8
7.507537079,0.387392549,0.257520869,1.844611935,0.061398655,34.24567091,81.20044844,0.992455103,3.268017938,0.735237323,13.01853743,8
7.372261495,0.372617364,0.346913178,2.39374056,0.061413933,15,30.9687028,0.995354907,3.259530542,0.784608785,11.66913178,8
7.820289126,0.525363923,0.165069765,2.563758635,0.067637586,30.1450661,43.37686994,0.99480505,3.437681962,0.764346951,12.72028913,8
7.702726607,0.564788925,0.095211075,2.289577851,0.064826298,33.47889254,45.17370249,0.994084191,3.469032529,0.74,12.74516265,8
7.315480674,0.368451933,0.304225966,1.884519326,0.066393261,16.15480674,26.11298315,0.994413976,3.235774034,0.725355798,11.35774034,8
8.288347695,0.494692769,0.391779693,2.273463845,0.074381885,7.676376921,16.67637692,0.993084624,3.203236231,0.710291308,12.90582615,8
7.640804785,0.35833745,0.348891634,1.731486056,0.063204024,3.944581681,12.68513944,0.995735517,3.267783267,0.97090717,10.53526295,8
9.243335227,0.352221591,0.528667045,2.277784089,0.075300057,6.522215911,16.47778409,0.995470456,3.181332955,0.79989034,12.11777273,8
9.25821902,0.347260327,0.531643804,2.327396733,0.075746571,6.472603267,16.52739673,0.995558766,3.178356196,0.811301249,12.07808261,8
9.145198811,0.38493373,0.509039762,1.950662703,0.072355964,6.849337297,16.1506627,0.99488818,3.200960238,0.724652422,12.37946984,8
5.530165508,0.59859583,0.036033102,1.679337967,0.044301655,23.17351867,87.30165508,0.991282648,3.518099305,0.82,13.66817941,8
7.766191226,0.355734662,0.431326691,3.294151374,0.073794581,15,35.47075687,0.996806819,3.327061353,0.840884461,12.51326691,8
9.151239875,0.382920042,0.510247975,1.970799583,0.072537196,6.829200417,16.17079958,0.994924023,3.199752025,0.729283904,12.36336033,8
9.890628,0.318870308,0.548677815,2.724518769,0.076225938,5.622593846,16.62259385,0.996701925,3.15,0.818100338,11.43581569,8
6.931589268,0.416829882,0.192246784,1.831813095,0.056407107,32.45383328,82.86429767,0.991980266,3.334571907,0.75955512,13.30011191,8
9.218821733,0.328988523,0.533427188,2.763764347,0.079516858,6.241571022,17,0.995910819,3.156039276,0.895842898,11.86909972,8
8.206148493,0.504282676,0.380819799,2.321413379,0.074724381,7.744876256,16.74487626,0.992929131,3.202551237,0.712346288,12.94692575,8
8.086975199,0.510083968,0.367423029,2.53739504,0.076498601,7.750699735,17,0.992854833,3.193767493,0.744930026,12.92548981,8
9.426975929,0.301037536,0.559377479,2.795849857,0.079792493,5.979249285,16.97924929,0.996416601,3.15,0.914397307,11.6854745,8
12.15933176,0.315712366,0.686541856,2.183678954,0.070694316,6.734447069,29,0.998375211,2.90856183,0.815103686,9.922407845,8
10.23406012,0.332079235,0.540752459,2.671683059,0.073584153,5.358415295,16.35841529,0.996913268,3.15,0.74677213,11.25089071,8
7.84383189,0.519779481,0.335506551,2.421364646,0.075775328,9.011025975,17.78635354,0.992556699,3.204493449,0.717753276,12.90902843,8
10.7,0.35,0.53,2.6,0.07,5,16,0.9972,3.15,0.65,11,8
7.970655504,0.545953088,0.124906808,2.268971727,0.066396272,34.62056547,47.24954982,0.994196374,3.422766072,0.731467225,12.63018638,8
8.139030455,0.367827383,0.381296757,2.034778906,0.058782312,13.43494924,29,0.9954121,3.169136915,0.770433672,11.03915821,8
7.89474121,0.374661935,0.359774623,1.749624372,0.064473706,4.488731165,12.50375628,0.995583155,3.289549247,0.896540074,10.84361433,8
7.300241207,0.369975879,0.30498794,1.899758793,0.065021709,16.00241207,26.49396984,0.994454361,3.23501206,0.729927638,11.3501206,8
5.560564842,0.708033431,0.042112968,1.557740632,0.044605648,18.30962529,87.60564842,0.991769037,3.536338905,0.82,13.33378674,8
7.414789103,0.343807871,0.339205247,1.715342079,0.062073946,3.460262365,12.84657921,0.995871127,3.248410495,1.037097477,10.26081534,8
5.111224498,0.417315271,0.248437721,2.06136524,0.060690359,18.8465869,49.50140742,0.991914778,3.705809288,0.744602393,13.95397607,8
8.616094733,0.33809197,0.410919699,2.064138646,0.064641386,3.80919699,14.21379549,0.996485518,3.19763212,0.917930677,10.4045985,8
7.52308871,0.404311936,0.309847097,1.972324194,0.074492355,14.78440322,22.27675806,0.993737034,3.230152903,0.704923548,11.81850161,8
7.810993219,0.545814917,0.130674912,2.442911852,0.066429119,31.91128831,44.12054245,0.994514088,3.447907459,0.753191863,12.71099322,8
7.846674679,0.467315707,0.262696312,2.906770825,0.071067708,25.13181102,41.26602569,0.995630917,3.408657853,0.796009615,12.74667468,8
8.147459702,0.511129701,0.372994627,2.355648507,0.074968918,7.793783582,16.79378358,0.992818111,3.202062164,0.713813507,12.97627015,8
9.655255811,0.309817531,0.554109481,2.760729875,0.078036494,5.803649376,16.80364938,0.99655708,3.15,0.866985332,11.56255456,8
7.256621297,0.37433787,0.307168935,1.943378703,0.061095917,15.56621297,27.58446757,0.994569954,3.232831065,0.743013611,11.32831065,8
8.625427812,0.42393155,0.446396079,2.645085562,0.077934474,7.032762917,17,0.994308655,3.175819073,0.816723708,12.42293404,8
8.708218721,0.343121543,0.504709972,3.359253998,0.076968231,13.45234713,35.62430856,0.997540746,3.269178128,0.853121543,12.28411571,8
9.395580889,0.345168147,0.416368818,2.009894384,0.078054753,39.80211232,66.03265717,0.99441659,3.111873261,0.660220956,12.04726236,8
7.530509464,0.555563007,0.104436993,2.271126014,0.064518767,32.5563007,45.4812331,0.993932271,3.485024121,0.74,12.82512061,8
7.390531145,0.360946885,0.300473443,1.809468855,0.073147803,16.90531145,24.23672137,0.994215092,3.239526557,0.702840656,11.39526557,8
8.922799481,0.407088021,0.461015886,1.8,0.069936797,6.645598962,14.58239585,0.994811377,3.259616145,0.69,12.21647917,8
10.97166046,0.331108105,0.596366813,2.139691128,0.06717529,8.713899234,29,0.997499853,2.985540526,0.801907338,10.25231654,8
8.937610047,0.373982393,0.492182807,2.707522009,0.07876696,6.616519938,17,0.995151547,3.165412998,0.858348006,12.13156396,8
8.248397427,0.499353634,0.38645299,2.296768168,0.074548344,7.709668811,16.70966881,0.993009052,3.202903312,0.711290064,12.92580129,8
6.82703672,0.422173679,0.180397495,1.829489705,0.055500985,32.12855868,83.16633836,0.991894068,3.346653535,0.763969561,13.35122649,8
7.252039533,0.374796047,0.307398023,1.947960467,0.060683558,15.52039533,27.69901167,0.994582095,3.232601977,0.74438814,11.32601977,8
10.0327017,0.346186867,0.491868669,2.428409009,0.06828409,4.618686687,15.42803003,0.996971212,3.165252533,0.735795495,10.80934334,8
9.963548713,0.265136318,0.532544055,1.906627507,0.082701762,41.86744987,73.51950576,0.994504367,2.987953008,0.631822564,11.81491189,8
10.7,0.35,0.53,2.6,0.07,5,16,0.9972,3.15,0.65,11,8
9.392486905,0.302504365,0.558497381,2.774956351,0.079774607,6.025043649,16.97495635,0.996355422,3.151502619,0.914239961,11.72003492,8
10.7,0.35,0.53,2.6,0.07,5,16,0.9972,3.15,0.65,11,8
8.254699233,0.397802094,0.375201396,1.775335659,0.066273496,5.260069785,12.24664341,0.99536718,3.320402791,0.791123796,11.28070621,8
7.354615284,0.364538472,0.302269236,1.845384716,0.069915376,16.54615284,25.13461789,0.994310269,3.237730764,0.713615415,11.37730764,8
6.424221929,0.496297603,0.163702397,2.152595207,0.062543253,26.62976033,47.45674656,0.992956367,3.587750821,0.74,13.3387541,8
10.82320419,0.325121666,0.621709168,2.729258326,0.07426825,9.402374953,32.02433329,0.998170742,3.057679581,0.835121666,10.93412498,8
5.595207031,0.832745311,0.049041406,1.419171877,0.04495207,12.76687508,87.95207031,0.992323312,3.557124218,0.82,12.95272266,8
7.234017887,0.330194388,0.331943879,1.708747457,0.061087475,3.019438793,13.02915819,0.996011663,3.229222448,1.095626272,10.0097194,8
5.509280078,0.489525685,0.031051742,1.800206224,0.044080427,28.02887135,86.97319089,0.990807651,3.498927635,0.819608174,13.99546307,8
9.364115396,0.311961535,0.552823079,2.680384655,0.078923462,6.119615345,16.88038465,0.996187085,3.157176921,0.892488471,11.79569228,8
7.222297911,0.379044375,0.314778124,2.050966654,0.056700791,15,29.25483327,0.994802184,3.233822499,0.763185416,11.34778124,8
7.608846206,0.435184634,0.316707696,2.092384688,0.074835385,13.2407683,21.07615312,0.993421446,3.223292304,0.708353848,12.1100771,8
8.86710509,0.385263186,0.48184208,2.693421018,0.078578947,6.710526547,17,0.994961184,3.167763164,0.848947345,12.19736858,8
7.816668493,0.35201145,0.453678299,3.554023996,0.07748277,15.11494001,37.37355503,0.997139084,3.360631951,0.8565518,12.834482,8
7.253501195,0.37464988,0.30732494,1.946498805,0.060815108,15.53501195,27.66247011,0.994578222,3.23267506,0.743949641,11.3267506,8
8.508050145,0.470229298,0.234828439,2.17126361,0.070793138,36.5747278,54.33338828,0.994279426,3.305516332,0.704597493,12.41034312,8
8.524343106,0.440105103,0.431570322,2.624868621,0.077664915,7.167542525,17,0.994035726,3.179188563,0.803245747,12.51727977,8
6.006545822,0.46410988,0.087408527,1.811256574,0.048390064,29.57592034,85.5366454,0.991217619,3.441465816,0.79861251,13.75235538,8
7.741806723,0.364830432,0.353220288,1.73870048,0.063709034,4.161014406,12.6129952,0.995674916,3.276440576,0.941328031,10.65790816,8
10.7,0.35,0.53,2.6,0.07,5,16,0.9972,3.15,0.65,11,8
9.413221399,0.300508515,0.559694891,2.797965939,0.079898297,5.989829693,16.98982969,0.996408136,3.15,0.917254017,11.69288079,8
9.677843463,0.310686287,0.553588228,2.757254852,0.077862743,5.78627426,16.78627426,0.996570981,3.15,0.86229405,11.55039198,8
7.244025535,0.332830213,0.331886809,1.703144681,0.061220128,3.094340433,12.96855319,0.995973585,3.233773617,1.087106807,10.05345958,8
8.795357279,0.412185709,0.432978601,1.8,0.069172144,6.390714558,13.56285823,0.994949014,3.295299962,0.69,12.01257165,8
8.954510765,0.340025776,0.430257758,2.151159911,0.065511599,4.00257758,14.50386637,0.996601547,3.189896897,0.874420044,10.50128879,8
8.45836215,0.41089471,0.383929806,1.789883011,0.067291811,5.696490321,12.10116989,0.995244983,3.337859613,0.731479656,11.52801118,8
9.868277124,0.278560951,0.513056684,1.923949614,0.081922267,41.52100772,72.263653,0.994489643,3.008739537,0.636586144,11.85388663,8
7.29683802,0.370316198,0.305158099,1.90316198,0.064715422,15.9683802,26.57904951,0.994463379,3.234841901,0.730948594,11.34841901,8
9.295823744,0.334725419,0.539164749,2.452745815,0.076874712,6.347254185,16.65274581,0.995781888,3.170835251,0.840131537,11.97780335,8
8.078508076,0.368611932,0.376701539,2.032537336,0.058602987,13.53581987,29,0.995367493,3.173059662,0.769761201,11.05596998,8
7.842423005,0.47666939,0.246965118,2.851499062,0.070514991,25.9396291,41.60615962,0.99549784,3.413334695,0.790907606,12.742423,8
6.177966342,0.39156633,0.329362964,2.649912464,0.067311515,17.37521884,44.71946123,0.993974694,3.569707743,0.788743435,13.51256565,8
8.280388206,0.399453528,0.376302352,1.777170586,0.066401941,5.315117583,12.22829414,0.995351767,3.322604703,0.783600597,11.31189996,8
7.523595235,0.366131633,0.379341836,2.739646252,0.066170136,15,32.69823126,0.99591268,3.285473469,0.806227891,11.99341836,8
5.514154663,0.540956785,0.032830933,1.74338135,0.044141547,25.73525398,87.14154663,0.991026475,3.508492798,0.82,13.84429871,8
7.256280265,0.374371973,0.307185987,1.943719735,0.061065224,15.56280265,27.59299337,0.994570857,3.232814013,0.74311592,11.32814013,8
8.973683335,0.405052667,0.472210334,1.8,0.0702421,6.74736667,14.98946668,0.994756422,3.245368666,0.69,12.29789334,8
10.04841742,0.324939132,0.545036521,2.700243473,0.075012174,5.501217367,16.50121737,0.996799026,3.15,0.785328689,11.35085216,8
