fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality
7.3,0.25,0.36,2.1,0.034,30,177,0.99085,3.25,0.4,11.9,8
6.782032268,0.286249457,0.345468818,7.199215019,0.041195377,39.82032268,123.7265591,0.99176321,3.022812907,0.369219361,12.01718275,8
7.8,0.29,0.36,7,0.042,38,161,0.9941,3.26,0.37,11.2,8
7.026989082,0.216349454,0.308572543,2.241263648,0.051237909,49.63494541,160.9048362,0.993257098,3.096193449,0.447776911,9.879407194,8
5.860177687,0.314529301,0.28,4.491474459,0.032984726,45.83587903,115.054707,0.989667887,3.163282419,0.57164121,12.91793952,8
7,0.12,0.29,10.3,0.039,41,98,0.99564,3.19,0.38,9.8,8
7.3,0.25,0.36,2.1,0.034,30,177,0.99085,3.25,0.4,11.9,8
6.552699195,0.201079678,0.353174799,1.468252013,0.04,43.52699195,147.736504,0.991806041,3.32,0.58736504,10.99935765,8
5.815008298,0.304869399,0.27300166,1.538743777,0.026750415,14.92495851,70.37520744,0.990008288,3.367748755,0.413507468,11.83996681,8
6.851402754,0.189625932,0.345327309,2.150467585,0.046504676,31.51402754,96,0.992700935,3.229064831,0.513831038,10.54859725,8
7.006211004,0.290581193,0.424649542,4.48216514,0.031879771,36,115.2945871,0.990964729,3.099338992,0.477014221,12.3,8
6.7,0.23,0.31,2.1,0.046,30,96,0.9926,3.33,0.64,10.7,8
5.2,0.24,0.45,3.8,0.027,21,128,0.992,3.55,0.49,11.2,8
6.898558774,0.211569243,0.366140901,3.367773739,0.034457166,47.10008053,186,0.991278543,3.293002416,0.569431562,12.4,8
6.90564179,0.256205969,0.272820895,9.106417902,0.039338507,37,128.1692537,0.993595487,3.259844778,0.339435821,11.32256716,8
5.591959735,0.312851755,0.321909551,3.549246256,0.034555276,29,118.6507537,0.990171357,3.361758802,0.548718586,12.5396985,8
6.916605225,0.336752685,0.335055298,8.699631348,0.036173425,37,124.5018433,0.991712916,3.009963135,0.323321045,12.41660522,8
7.893135202,0.176895493,0.453790987,13.06567601,0.045414957,41.62090135,143.6209013,1.00018627,3.252418027,0.756895493,8.593135202,8
7.039093355,0.28,0.477818671,6.723324364,0.038766756,28.4060443,110.7969779,0.992405099,3.343002691,0.582030221,12.26090664,8
7.3,0.25,0.36,2.1,0.034,30,177,0.99085,3.25,0.4,11.9,8
7.1,0.47,0.29,14.8,0.024,22,142,0.99518,3.12,0.48,12,8
6.936174038,0.278217368,0.285452175,2.327651924,0.035364347,29,118.4547825,0.991290696,3.277260877,0.568217368,11.63669543,8
6.583143295,0.333735747,0.336264253,3.701140231,0.038241448,34.45785824,101.9157165,0.991154214,3.323371341,0.535899847,12.27107088,8
6.9,0.126977814,0.341392496,2.711706354,0.03513925,17.06962481,110.0696248,0.992265172,3.370459054,0.736266233,11.5511093,8
6.988297598,0.21441488,0.29986696,2.289628002,0.05268884,49.44148799,160.324464,0.993605322,3.072978559,0.45454792,9.550529583,8
7.010233483,0.174605067,0.724649776,12.50834574,0.044078987,24.05116741,126,0.994138599,3.247719821,0.377953303,12.14371584,8
6.624435611,0.336832671,0.333167329,3.453386335,0.040099602,34.56108903,102.1221781,0.991143891,3.315112878,0.521447536,12.21945549,8
6.399302176,0.27143854,0.382807298,4.297557616,0.03271927,24.42807298,125.428073,0.991204149,3.214455186,0.33428073,12.07227593,8
6.723679199,0.243274631,0.38526416,3.78891005,0.037727987,29.83626845,128,0.993323679,3.369269396,0.522922417,11.06725369,8
5.367630531,0.3,0.166199465,4.188728245,0.029507229,37,99.83092367,0.990486474,3.294364122,0.373526106,11.84508702,8
6.688191896,0.421985245,0.264472324,3.147232416,0.045801476,28,82.55276758,0.990965579,3.348693731,0.52118081,12.15653135,8
6.744290904,0.181643636,0.32,5.47621803,0.023456728,52.60727259,187.442909,0.992692218,3.277854548,0.44520728,11.46210913,8
6.861927906,0.22,0.330265065,7.097349354,0.02953976,14.23012016,84.7963863,0.993359277,3.099204806,0.506373476,10.79734935,8
7.6,0.2,0.3,14.2,0.056,53,212.5,0.999,3.14,0.46,8.9,8
6.584417756,0.402875494,0.264489967,7.56437747,0.037658635,36.69759045,162.3024095,0.993101486,3.377216859,0.430779112,11.76437747,8
6.107845722,0.232025713,0.287189715,2.883022909,0.0272582,54.89871435,126.3594857,0.990181055,3.386861711,0.660784572,12.7562057,8
6.47065732,0.397723052,0.292394392,4.01079752,0.048640841,21.6408412,141.532866,0.990657206,3.185211216,0.386948288,12.11737072,8
7.438833779,0.365177837,0.396472296,12.46699733,0.035988144,46,150.376482,0.994096443,3.297173965,0.413409145,12.5752964,8
6.1,0.28,0.27,4.7,0.03,56,140,0.99042,3.16,0.42,12.5,8
6.607917497,0.223166999,0.366979374,1.330206258,0.04,44.07917497,147.4604125,0.992441051,3.32,0.584604125,10.47478378,8
5.919156648,0.207701202,0.343971888,1.607662659,0.02822988,41.71775106,150,0.990574749,3.391149399,0.657943777,11.9616867,8
5.246777596,0.335083197,0.323627842,2.646051092,0.03683056,18.46777596,97.40332787,0.989424678,3.480478088,0.430883525,13.09355519,8
5.636701241,0.15578371,0.318989628,2.652266623,0.040696888,19.89896277,72.44948139,0.989139836,3.206701241,0.334680496,12.7164938,8
5.653255475,0.464045332,0.205325547,6.855961582,0.033031456,31.90563196,160.905632,0.992040673,3.433730772,0.606269228,12.43123627,8
6.128080523,0.256442208,0.417865325,4.958070123,0.027498091,69.43075323,178.1423117,0.991371538,3.377941688,0.424904546,12.32134675,8
6.880413789,0.174650575,0.720733333,12.20206895,0.043804138,23.80068965,126.1328736,0.994053839,3.279266667,0.387308046,12.13356322,8
5.2,0.155,0.33,1.6,0.028,13,59,0.98975,3.3,0.84,11.9,8
7.3,0.19,0.27,13.9,0.057,45,155,0.99807,2.94,0.41,8.8,8
7.607423393,0.393828226,0.272314415,4.376564524,0.033961426,26.92285283,95.07714717,0.99170564,3.224657963,0.581899547,12.24985434,8
5.4,0.53,0.16,2.7,0.036,34,128,0.98856,3.2,0.53,13.2,8
5.8,0.17,0.34,1.8,0.045,96,170,0.99035,3.38,0.9,11.8,8
6.823231815,0.176874318,0.711520681,11.91615908,0.043232318,23.70538636,126.1964091,0.99398395,3.288479319,0.3908025,12.10179545,8
7,0.12,0.29,10.3,0.039,41,98,0.99564,3.19,0.38,9.8,8
6.493393774,0.238678755,0.316886874,7.262262516,0.032047064,12.50949936,82.37737484,0.992856796,3.101981868,0.525094994,11.05565629,8
8.126253768,0.186814196,0.319439573,4.698232396,0.033631269,13.10619348,88.52507537,0.992939825,2.998938065,0.383687312,10.75811181,8
5.2,0.155,0.33,1.6,0.028,13,59,0.98975,3.3,0.84,11.9,8
7.204567391,0.252031196,0.303401413,14.18629783,0.048411065,45.47716304,152.6141848,0.996605109,3.149951739,0.452944674,10.56550326,8
6.7,0.23,0.31,2.1,0.046,30,96,0.9926,3.33,0.64,10.7,8
6.5,0.18,0.34,1.6,0.04,43,148,0.9912,3.32,0.59,11.5,8
6.919929607,0.171352105,0.361316908,2.173309869,0.046733099,32.19929607,96,0.99274662,3.183380262,0.456725328,10.48007039,8
7.088198584,0.450393381,0.240786761,2.7,0.040078676,24.15735221,86.84264779,0.988719132,2.957308743,0.385113947,13.34492673,8
5.510781364,0.42645896,0.271384767,6.109198919,0.032030663,20.27695341,102.4154301,0.98937907,3.186765591,0.321236381,13.35845699,8
7.320012137,0.284365733,0.431274603,6.145534537,0.033690887,44.41810458,186,0.992236391,3.212543138,0.469815313,12.4,8
6.332506425,0.32642515,0.347550043,1.311248929,0.036489991,17.62249786,94.86749358,0.989865453,3.363698886,0.419599657,12.50924722,8
5.40512,0.5292,0.16032,2.6968,0.0360192,34,128.0064,0.988572608,3.200736,0.529904,13.192,8
6.641513474,0.327061013,0.267817751,3.158486526,0.030415135,22.51212361,110.4636292,0.990092182,3.266818541,0.461939777,12.70242472,8
6.1,0.28,0.27,4.7,0.03,56,140,0.99042,3.16,0.42,12.5,8
5.2,0.155,0.33,1.6,0.028,13,59,0.98975,3.3,0.84,11.9,8
8.2,0.37,0.36,1,0.034,17,93,0.9906,3.04,0.32,11.7,8
6.532684111,0.465844187,0.259112598,3.639610466,0.030257578,24.39610466,109,0.990375455,3.302770542,0.553961047,12.75346318,8
7.005589233,0.265202019,0.286319865,2.188821533,0.03510404,29,118.3680135,0.991368788,3.281599327,0.555202019,11.51521884,8
6.500122705,0.180049082,0.340030676,1.599693237,0.04,43.00122705,147.9993865,0.991201411,3.32,0.589993865,11.4988343,8
7.941258512,0.34195805,0.49,8.931468264,0.033,39.58741488,181.1748298,0.993502098,3.13195805,0.38,12.3195805,8
6.8,0.342723267,0.32529217,2.360308728,0.047933848,34.93384788,103.1323042,0.991027233,3.270077182,0.461984564,12.0529217,8
6.790751647,0.205799561,0.331175384,2.130250549,0.046302505,30.90751647,96,0.992660501,3.269498902,0.564373627,10.60924835,8
6.9,0.127752102,0.339327729,2.768487447,0.034932773,16.96638646,109.9663865,0.992305693,3.366071425,0.726974781,11.51239492,8
7.6,0.2,0.3,14.2,0.056,53,212.5,0.999,3.14,0.46,8.9,8
7.3,0.25,0.36,2.1,0.034,30,177,0.99085,3.25,0.4,11.9,8
7.093393477,0.25156509,0.381686982,4.543295912,0.032753047,65.32520717,175.843491,0.991997562,3.227164796,0.604522186,12.22591419,8
7.43612597,0.315130716,0.349581104,3.209952542,0.032790552,36,115.0418896,0.991,3.117748059,0.43235591,12.42774806,8
7.3,0.19,0.27,13.9,0.057,45,155,0.99807,2.94,0.41,8.8,8
7.062952176,0.28,0.482590435,6.635842023,0.03964158,28.2469855,110.8765073,0.992481447,3.369247393,0.581234927,12.23704782,8
6.6,0.15,0.32,6,0.033,59,128,0.99192,3.19,0.71,12.1,8
6.387671607,0.293078141,0.373384372,7.283157289,0.031507656,68.64625126,171.6921859,0.992993875,3.364157864,0.459226507,11.85229673,8
5.245664603,0.243044307,0.441628156,3.678227724,0.027761077,21.22832302,127.771677,0.99183713,3.535539542,0.477822772,11.32177228,8
3.973937947,0.228839086,0.396587479,4.171562328,0.030199064,29,118.0284377,0.989051188,3.560899945,0.368246925,12.78862493,8
6.4,0.22,0.32,7.2,0.028,15,83,0.993,3.13,0.55,10.9,8
5.2,0.155,0.33,1.6,0.028,13,59,0.98975,3.3,0.84,11.9,8
6.266184702,0.205635883,0.297745647,3.885836447,0.029105488,56.21820585,126.8872823,0.990740519,3.323526119,0.67661847,12.54508706,8
7.046974208,0.244092262,0.364697421,6.348412667,0.026590774,31,104.4697421,0.991551756,3.213774796,0.404236108,12.33487104,8
7.3,0.25,0.36,2.1,0.034,30,177,0.99085,3.25,0.4,11.9,8
7.6,0.2,0.3,14.2,0.056,53,212.5,0.999,3.14,0.46,8.9,8
7.049444085,0.315659745,0.346263898,2.104929703,0.040868051,33.37361021,108.9395847,0.990539492,3.281701277,0.520604153,12.58076357,8
6.743917272,0.310742091,0.336824818,2.343917272,0.0418309,36.40206819,103.2804136,0.991184124,3.271587591,0.443175182,11.74762773,8
6.791447923,0.307138019,0.332565623,7.377307344,0.034684166,35.37171884,114.6282812,0.991303158,2.979144792,0.342006773,12.24572396,8
5.946445146,0.280250603,0.298828662,3.609615742,0.032836829,46.4184147,114.7907926,0.9898031,3.212301838,0.557447559,12.68618897,8
6.8224948,0.20854432,0.34179588,1.787711201,0.031606804,27,93.404536,0.9894286,3.22595464,0.390567,13.0179588,8
6.059614968,0.309831819,0.278245187,4.668510708,0.027228369,21.64903742,104.4735561,0.989077212,3.02211551,0.575071923,13.15264439,8
6.951787235,0.182144681,0.36,2.510723407,0.035446383,20.07148938,111.5178723,0.990916043,3.296068084,0.592136168,12.26251064,8
5.4,0.46,0.15,2.1,0.026,29,130,0.98953,3.39,0.77,13.4,8
6.995278509,0.246242584,0.327659031,2.321769937,0.032078032,27,93.7186882,0.989885691,3.222813118,0.429836025,12.87659031,8
5.4,0.46,0.15,2.1,0.026,29,130,0.98953,3.39,0.77,13.4,8
6.456708169,0.256907726,0.310618455,3.476309055,0.030927682,36.12369094,92.18553642,0.990210524,3.220618455,0.639790551,12.58763091,8
8.2,0.37,0.36,1,0.034,17,93,0.9906,3.04,0.32,11.7,8
5.2,0.24,0.45,3.8,0.027,21,128,0.992,3.55,0.49,11.2,8
5.894142046,0.401865642,0.196507487,2.129067179,0.031232092,29,129.4186564,0.990742101,3.37546641,0.732212667,12.67332052,8
5.895028725,0.210596553,0.343167624,1.59801149,0.027940345,41.65340993,150,0.990493197,3.389701724,0.656335248,12.00994255,8
7.458221962,0.394933177,0.34,3.965775693,0.040835561,34,108,0.991445555,3.185955842,0.466711215,12.8,8
7.6,0.2,0.3,14.2,0.056,53,212.5,0.999,3.14,0.46,8.9,8
5.842543166,0.322127158,0.28,4.197896401,0.031659655,46.76577699,114.6171115,0.989479995,3.172337518,0.571276295,12.98298273,8
6.658641447,0.326898109,0.356381127,6.848151317,0.041689811,33.84490543,115.9483018,0.991419732,2.989645313,0.318788692,12.11211308,8
7.3,0.19,0.27,13.9,0.057,45,155,0.99807,2.94,0.41,8.8,8
6.641445866,0.236578347,0.375361467,1.246385334,0.04,44.41445866,147.2927707,0.992826627,3.32,0.582927707,10.15626427,8
6.81547633,0.327345962,0.301400557,2.113515316,0.035420167,24.57493038,73.71498608,0.988909951,3.019852924,0.341449582,12.97149861,8
6.212490492,0.360632131,0.244996197,6.168697704,0.03175019,18.75019017,85.81264262,0.989568576,3.045620721,0.278111213,13.24386885,8
6.620581098,0.486939464,0.288997573,3.692348659,0.031488135,24.92348659,109,0.990449288,3.288707024,0.559234866,12.73588378,8
5.83739742,0.243235639,0.338276671,2.914302455,0.035777257,69.13012901,143.6764361,0.990251934,3.19151231,0.698358735,12.02731536,8
6.612010278,0.233156355,0.303910654,3.649578966,0.042293299,104.1201028,178.1201028,0.99173944,3.073240562,0.620307571,11.34888318,8
5.915651307,0.281024159,0.274096638,4.792174347,0.031024159,57.63865505,139.5903362,0.990231555,3.166144956,0.403613449,12.47951681,8
7.894757344,0.341656039,0.344737867,1.218030468,0.036180305,16.56393906,93.6540914,0.990975012,3.081425789,0.38976975,11.41656039,8
7.453164895,0.281540811,0.430030539,2.570099961,0.04261327,50.61632428,152.4622432,0.992839145,3.422265407,0.466887839,11.03897836,8
7.6,0.2,0.3,14.2,0.056,53,212.5,0.999,3.14,0.46,8.9,8
6.4,0.15,0.36,1.8,0.034,43,150,0.9922,3.42,0.69,11,8
7.022673484,0.236802045,0.362267348,6.737224259,0.027319795,31,104.2267348,0.991887106,3.284246897,0.438257123,12.21336742,8
7.435326039,0.394130416,0.344850547,4.494021883,0.037574726,33.51494529,107.5149453,0.99143197,3.127065208,0.430597812,12.76766302,8
5.99686541,0.197115975,0.346081509,1.192789937,0.031927899,26.07210063,94.85579874,0.989656551,3.397021887,0.358557987,12.17931069,8
5.736316198,0.308358751,0.17651685,1.204975928,0.037950241,41.04975928,118.5124398,0.989136718,3.335621991,0.364129213,12.58756018,8
6.7,0.24,0.3,3.85,0.042,105,179,0.99189,3.04,0.59,11.3,8
6.626054294,0.327535143,0.387113426,6.402811451,0.041630271,34.24648569,115.7535143,0.99118933,3.010670138,0.345740425,12.21232428,8
6.4,0.15,0.36,1.8,0.034,43,150,0.9922,3.42,0.69,11,8
7.621287554,0.306594727,0.345958308,7.082973636,0.041361741,37.80852238,161.1914776,0.9939532,3.277232986,0.378935622,11.28297364,8
6.935153535,0.243777037,0.277292391,8.832536699,0.028945394,37.43230977,122.4323098,0.992053037,3.044869158,0.335676902,12.47838451,8
6.623927562,0.229571025,0.370981891,1.290181094,0.04,44.23927562,147.3803622,0.992625167,3.32,0.583803622,10.32268816,8
6.49870746,0.179612238,0.340258508,1.60258508,0.039922448,43,148.0258508,0.991212925,3.32129254,0.59129254,11.4935373,8
5.8,0.17,0.34,1.8,0.045,96,170,0.99035,3.38,0.9,11.8,8
7.3,0.21,0.29,1.6,0.034,29,118,0.9917,3.3,0.5,11,8
5.4,0.53,0.16,2.7,0.036,34,128,0.98856,3.2,0.53,13.2,8
6.868643919,0.240056577,0.351242928,6.881638965,0.046680782,40.68643919,123.4378536,0.992326185,3.057457567,0.421186351,11.61299505,8
7,0.12,0.29,10.3,0.039,41,98,0.99564,3.19,0.38,9.8,8
7.6,0.2,0.3,14.2,0.056,53,212.5,0.999,3.14,0.46,8.9,8
7.632658113,0.385307225,0.275509791,4.291852349,0.03381634,27,94.87756021,0.99157185,3.211224398,0.574695026,12.35509791,8
5.076623228,0.542884986,0.146020396,8.26442493,0.032273654,35.08209632,163.9179037,0.991862941,3.522611332,0.506168839,12.46442493,8
6.650021309,0.342005114,0.302997017,1.440059665,0.022000852,28.49978691,88.79991476,0.990176926,3.227986362,0.433997443,12.50004262,8
5.419537807,0.415301997,0.092140229,1.441163339,0.037783745,42.72557774,119.4116334,0.98989396,3.375093224,0.350581669,11.88046219,8
6.5,0.18,0.34,1.6,0.04,43,148,0.9912,3.32,0.59,11.5,8
6.922689201,0.274958121,0.281344601,9.276892012,0.040361352,37,128.680676,0.993581849,3.229159438,0.33773108,11.3907568,8
6.486458241,0.168923627,0.312430549,5.280902192,0.031675346,58.05381867,127.6215275,0.991518819,3.235416704,0.698645824,12.25138901,8
6.6,0.15,0.32,6,0.033,59,128,0.99192,3.19,0.71,12.1,8
7.984082845,0.34995055,0.349204142,1.154226539,0.035542265,16.69154692,93.46267962,0.99086527,3.069303042,0.369352493,11.4995055,8
6.046740798,0.253027498,0.311723817,3.136793381,0.033409947,46.70497371,114.6475131,0.990038078,3.248121714,0.548850789,12.47126972,8
7,0.12,0.29,10.3,0.039,41,98,0.99564,3.19,0.38,9.8,8
6.589551051,0.479492252,0.278447357,3.673730631,0.031053715,24.73730631,109,0.990423223,3.293671832,0.557373063,12.74208979,8
6.8,0.28,0.43,7.6,0.03,30,110,0.99164,3.08,0.59,12.5,8
6.263662005,0.272281702,0.341639441,2.639211423,0.034154366,11.89070396,75.263662,0.990937008,3.271447879,0.55890704,11.46912681,8
6.920475892,0.272523481,0.280237946,9.254758918,0.040228554,37,128.6142768,0.993583619,3.233143395,0.337952411,11.38190357,8
7.3,0.19,0.27,13.9,0.057,45,155,0.99807,2.94,0.41,8.8,8
4.53186369,0.270415203,0.344711927,3.410170387,0.026445767,29.78982961,118.3949148,0.989075034,3.562101704,0.411338925,12.87898296,8
6.712586284,0.326853429,0.356224115,6.706983415,0.040993097,34.18879426,115.8112057,0.991240069,2.971258628,0.314405199,12.20629314,8
7.085945279,0.291712268,0.48344113,6.373507507,0.040672057,27.90630186,110.9063019,0.992506302,3.402972639,0.579531509,12.22342454,8
6.06720254,0.238799577,0.284480169,2.625616089,0.02678403,54.56002117,126.2240085,0.990037449,3.403118984,0.656720254,12.81039661,8
6.012460961,0.266230481,0.413769519,5.59875076,0.027498438,70,177.0031231,0.991649219,3.402492192,0.4,12.22523423,8
5.926755385,0.179858752,0.334366427,2.0887206,0.044577482,97.26755385,171.2675539,0.990566893,3.332114632,0.856339812,11.72958034,8
6.7,0.23,0.31,2.1,0.046,30,96,0.9926,3.33,0.64,10.7,8
6.690379874,0.287860755,0.373367044,7.43531698,0.029406327,36.73797484,113.2620252,0.991261608,3.071227799,0.437645535,12.3,8
6.982824374,0.219389249,0.36,2.696946246,0.034515269,21.31297497,111.8282437,0.990326337,3.227786377,0.455572753,12.47977062,8
5.844528943,0.21201521,0.292437685,14.17226447,0.036856992,17.37811577,97.96641317,0.99443546,3.191094211,0.352437685,11.5,8
6.934748367,0.246525163,0.352625817,1.430503267,0.040915098,39.65251633,122.6737418,0.992326258,3.26787745,0.43957549,10.97161928,8
7.99298876,0.439065168,0.48883146,9.14206744,0.031062322,46,150.9922097,0.992618697,3.161713859,0.271791761,12.69844195,8
7.288365894,0.212181395,0.289854574,1.623268211,0.034043628,29,118.0145426,0.991686912,3.299272868,0.502181395,11.02035968,8
7,0.12,0.29,10.3,0.039,41,98,0.99564,3.19,0.38,9.8,8
6.108820186,0.231863302,0.287254679,2.88919451,0.027269569,54.90683488,126.362734,0.990184498,3.386471926,0.660882019,12.75490642,8
6.353540976,0.254844268,0.301416391,6.944475369,0.02892918,15.92918047,83.69688536,0.9921498,3.109093439,0.482634416,11.4807378,8
7,0.36,0.32,10.05,0.045,37,131,0.99352,3.09,0.33,11.7,8
5.8,0.32,0.28,4.3,0.032,46,115,0.98946,3.16,0.57,13,8
7.3,0.19,0.27,13.9,0.057,45,155,0.99807,2.94,0.41,8.8,8
6.011191395,0.23111914,0.317360108,2.207175262,0.040248194,38.26398924,95.26398924,0.98969495,3.232639892,0.850243657,12.45279785,8
5.829664991,0.172307277,0.338681556,1.867570257,0.044901117,96.29664991,170.2966499,0.99040076,3.368793226,0.889782059,11.78351945,8
6.702813026,0.443520868,0.303239566,7.38584315,0.038563522,20.01406513,142.6619783,0.991896588,3.139859349,0.387323039,12,8
6.800516072,0.259948393,0.419741964,1.698967855,0.048969036,40.99483928,122.0025804,0.99299742,3.469225891,0.479845178,10.50180625,8
6.209209026,0.223923893,0.31566567,2.505805924,0.039699701,22.79179125,73.35835825,0.988934915,3.094744767,0.330750748,12.93583583,8
8,0.442106093,0.462620785,9.036817196,0.029946953,46.84243738,151,0.992621061,3.141045159,0.265787813,12.7,8
6.7,0.24,0.3,3.85,0.042,105,179,0.99189,3.04,0.59,11.3,8
7.3,0.19,0.27,13.9,0.057,45,155,0.99807,2.94,0.41,8.8,8
7,0.36,0.32,10.05,0.045,37,131,0.99352,3.09,0.33,11.7,8
5.34180317,0.406352377,0.290368891,4.974177662,0.034454921,19.4180317,100.2540951,0.98943418,3.318934611,0.331106672,13.28360634,8
7.3,0.25,0.36,2.1,0.034,30,177,0.99085,3.25,0.4,11.9,8
7.727882716,0.349070576,0.49,8.682529835,0.033,41.72117284,185.4423457,0.993146471,3.139070576,0.38,12.39070576,8
6.970469288,0.261342997,0.286577641,9.022815729,0.030248378,37,122.8859214,0.992079191,3.042281573,0.334093858,12.47046929,8
6.426598456,0.349258301,0.265959073,4.62762162,0.052606139,25.60613898,139.3299228,0.991313683,3.238081853,0.457442471,12.29360618,8
6.1,0.28,0.27,4.7,0.03,56,140,0.99042,3.16,0.42,12.5,8
5.243746007,0.332809505,0.324688898,2.571777163,0.03690635,18.43746007,97.3123802,0.989424375,3.485631789,0.434066693,13.08749201,8
6.912353906,0.173372292,0.359549245,2.170784635,0.046707846,32.12353906,96,0.992741569,3.188430729,0.463038412,10.48764609,8
6.9,0.15,0.28,4.4,0.029,14,107,0.99347,3.24,0.46,10.4,8
6.222814604,0.25228146,0.314714817,2.815591987,0.035486671,38.52851826,95.52851826,0.989930381,3.235285183,0.760303793,12.50570365,8
5.827722927,0.359108878,0.275346537,5.277227316,0.029257424,21.06930732,103.603961,0.989204752,3.091683122,0.467821854,13.2396039,8
6.626139168,0.236099139,0.302613917,4.55643472,0.057821736,28.73860832,154.0871306,0.991514101,3.231742611,0.516139168,12.20871306,8
7.949361637,0.44268557,0.358874703,9.120709633,0.026731443,49.77494061,150.9437352,0.992829409,3.087442103,0.264066212,12.68874703,8
7.6,0.2,0.3,14.2,0.056,53,212.5,0.999,3.14,0.46,8.9,8
6.915131459,0.266644605,0.277565729,9.201314588,0.039907888,37,128.4539438,0.993587895,3.242763374,0.338486854,11.36052584,8
7,0.36,0.32,10.05,0.045,37,131,0.99352,3.09,0.33,11.7,8
7.705909299,0.349803023,0.49,8.656894182,0.033,41.94090701,185.881814,0.993109849,3.139803023,0.38,12.39803023,8
6.271746779,0.316189916,0.268698712,6.494607285,0.030565064,17.56506442,84.92379831,0.990652966,3.072286051,0.36403283,12.50316526,8
6.491446353,0.328289271,0.270427682,4.221384118,0.054453149,27.04276824,82.43584764,0.989943604,3.168207618,0.516924571,12.86751556,8
7.104580996,0.252290498,0.388473001,2.150390954,0.03612216,30.01526999,123.96946,0.990848864,3.2803054,0.431068899,12.18320302,8
7.283268095,0.213137232,0.289790851,1.63346381,0.034062745,29,118.0209149,0.991681177,3.298954256,0.503137232,11.02928083,8
5.763831415,0.301605016,0.183520724,1.194970394,0.038050296,40.94970394,118.487426,0.98912321,3.334371299,0.365880181,12.61257401,8
7.061118267,0.467407884,0.291296058,14.07420765,0.025425664,21.80559133,142.0648029,0.994858578,3.121944087,0.470927596,12,8
6.939785894,0.28,0.457957179,7.087451722,0.035125483,29.06809404,110.465953,0.992087315,3.233764483,0.58534047,12.36021411,8
7,0.36,0.32,10.05,0.045,37,131,0.99352,3.09,0.33,11.7,8
7,0.12,0.29,10.3,0.039,41,98,0.99564,3.19,0.38,9.8,8
5.913390629,0.359743554,0.209430274,1.533760743,0.041796299,42.10826171,120.3376074,0.991005129,3.409045606,0.396880371,11.38660937,8
5.299961294,0.284444659,0.287778638,5.100019353,0.034444659,63.11145516,138.2221362,0.989602183,3.186667957,0.348885448,12.41110681,8
5.596554861,0.282796917,0.28118767,4.951722569,0.032796917,60.4750679,138.881233,0.989905367,3.176781505,0.375249321,12.44406165,8
6.454493423,0.166348027,0.349101315,1.691013154,0.037269605,43,148.9101315,0.991655066,3.365506577,0.635506577,11.27246711,8
6.910538448,0.345246173,0.340515397,8.663230688,0.036840771,37,124.6838466,0.991671661,3.006323069,0.32210769,12.41053845,8
8.1,0.17,0.44,14.1,0.053,43,145,1.0006,3.28,0.75,8.8,8
6.9,0.15,0.28,4.4,0.029,14,107,0.99347,3.24,0.46,10.4,8
6.087473792,0.303736896,0.376263104,7.999161331,0.030498952,70,171.0020967,0.993149476,3.417494758,0.4,11.77515725,8
6.651355128,0.494325231,0.299460743,3.710813077,0.031918972,25.10813077,109,0.990475138,3.28378318,0.561081308,12.72972897,8
7.3,0.19,0.27,13.9,0.057,45,155,0.99807,2.94,0.41,8.8,8
5.553338787,0.417415508,0.271916735,5.997485683,0.031658286,20.38334697,102.5750205,0.989355664,3.173998364,0.340919189,13.34249795,8
8.133760036,0.363849146,0.356688002,1.04731426,0.034473143,16.90537148,93.14194278,0.990681381,3.048989709,0.335140563,11.63849146,8
6.951102611,0.181323133,0.36,2.506615665,0.035466922,20.04410443,111.5110261,0.99092905,3.297574256,0.595148513,12.25771828,8
7.081573143,0.254471943,0.368157314,5.794829704,0.025552806,31,104.8157314,0.991074291,3.113437884,0.355797599,12.50786572,8
7.059040037,0.451365332,0.242730664,2.7,0.040273066,24.54613284,86.45386716,0.988964064,3.000074613,0.397749317,13.20885351,8
5.840236928,0.281443128,0.275772513,4.829881536,0.031443128,58.30900509,139.4227487,0.990154464,3.168658769,0.396909949,12.47113744,8
7,0.12,0.29,10.3,0.039,41,98,0.99564,3.19,0.38,9.8,8
6.938868367,0.277712181,0.285485855,2.322263266,0.035354244,29,118.4514145,0.991293727,3.277429273,0.567712181,11.63198036,8
7.3,0.19,0.27,13.9,0.057,45,155,0.99807,2.94,0.41,8.8,8
5.482468693,0.20259392,0.311234347,12.6676207,0.031350626,16.70125226,99.5259392,0.993505707,3.252987477,0.360715563,11.83309483,8
6.830480277,0.458983991,0.257967982,2.7,0.041796798,27.5935963,83.4064037,0.990883966,3.335295593,0.49679188,12.14224129,8
5.727109216,0.243931485,0.291867235,2.042012793,0.032560171,17.18672353,71.09336176,0.989582835,3.297109216,0.370843686,12.26445392,8
5.2,0.44,0.04,1.4,0.036,43,119,0.9894,3.36,0.33,12.1,8
7.6,0.2,0.3,14.2,0.056,53,212.5,0.999,3.14,0.46,8.9,8
5.8,0.17,0.34,1.8,0.045,96,170,0.99035,3.38,0.9,11.8,8
6.526116598,0.267834979,0.31,3.678349793,0.029216502,36.78349793,93.04466391,0.990283505,3.22522332,0.61477668,12.6,8
7.3,0.19,0.27,13.9,0.057,45,155,0.99807,2.94,0.41,8.8,8
